feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label
-0.11003536,-0.27471223,0.6311669,-1.0615934,0.06816846,-1.1852238,-1.5120913,1.3328838,-0.38177463,0.14497668,6
0.4893643,2.8281028,-0.6440517,-0.133562,0.38396502,-0.5832859,-1.1937289,0.022231318,-0.9349745,-0.812512,6
-1.0779524,0.90519667,-0.97236705,-0.36744827,-1.2478633,-1.9128277,1.3408703,0.32526648,-1.0916342,0.3953673,0
0.64458716,1.0701996,0.5107659,2.60996,-0.5420064,0.49025524,-2.333093,-0.56017035,-0.7524622,1.3974779,0
0.15649337,2.3514326,0.47837114,-0.6933987,0.5023533,0.59189224,-0.38741517,0.9910871,-0.15257704,-3.2387283,2
0.5171243,-0.044001535,2.014857,-0.10004413,1.4919416,-1.7868636,-0.04972475,-0.59123063,0.9300333,-0.20307681,9
-0.14467824,2.9039395,0.30139345,0.45718682,-0.32311127,-0.43472466,1.043142,-0.9905658,-1.3973938,2.2720523,4
-0.2453661,-0.038677935,0.22297293,-2.5139003,-2.1069844,0.7003879,-0.17650777,-0.9671226,-3.2041519,-0.21565573,6
1.2076286,-0.27310395,1.674957,1.5023279,-1.4927918,-0.45114887,0.8692781,-2.421886,0.54434186,2.1306202,0
0.21937352,-0.23216678,0.07958259,0.61246413,-0.62363046,-0.6019528,1.1644417,-0.4341605,-0.76302576,0.03699547,5
-0.69264936,0.65885127,0.31583998,-1.1977553,1.5334698,0.7846356,1.6549081,-0.6485028,-1.6676975,0.6110544,1
-0.035939336,0.2780031,-1.0852565,-0.51322347,-0.19863522,2.6878576,-0.5022167,-0.37705845,-0.95654595,0.54499286,1
1.124435,-0.38884845,0.81340104,-1.4712262,1.0216684,0.76743996,0.25221273,0.29784733,1.6044444,0.08563939,5
1.1532518,4.5705104,-0.43321306,0.46410102,-0.7043922,-1.3929765,-0.15003416,-0.64796096,0.59101915,-2.2053943,2
-0.596709,1.2392529,1.0975281,0.08233494,-1.0023847,-1.3747481,-1.8754895,-1.9945884,-0.1649319,-0.6730373,6
-0.025134385,2.8135643,0.3438828,0.020636281,-0.9787923,0.8099297,-0.49316552,0.14810675,-0.123277545,0.7522329,6
0.29134923,1.0353068,-0.6168543,-0.010159651,-0.3607976,0.6829134,-0.5592188,1.1605012,0.54776114,1.0467606,1
0.32370397,0.57097846,0.57645404,-1.4977179,0.56909275,-0.8538255,-0.33988076,-0.08340937,0.9165516,2.6060076,1
-1.7635155,0.53359866,-1.0907587,0.17673264,1.2214535,-0.39586484,-0.5369666,-1.1834966,0.6806792,-0.54629123,1
-0.12065476,1.6919737,1.6433921,-1.0476764,-0.433061,-1.0160365,0.60889727,0.7836514,0.5122257,0.24290508,6
0.29439962,0.09675372,-1.454612,1.9651992,-1.1319102,1.5289575,-1.5821388,-0.10081956,-0.84561694,0.79801655,0
0.31709296,0.14547153,-0.21863699,-1.5843806,-1.0336444,0.8915545,0.5375843,-0.14763746,-0.8921693,0.2739213,5
-0.32992205,3.5946457,0.99495375,0.15422952,-1.1064606,-1.6726888,-0.31266624,-1.4798745,1.1907578,0.9690168,0
1.8722662,1.4135679,-0.75768673,0.9687684,-1.172157,0.753479,-0.42665887,-2.6294024,0.25118855,0.8893746,0
-0.6680728,1.9767206,-1.1336632,-0.13059074,-0.28933042,-0.113253534,0.27084357,-0.5753273,0.5688317,-1.3659201,2
1.8430047,-0.8528002,0.9865829,-0.8747025,0.3760357,1.0984734,-0.9023231,-0.17238314,-0.17098099,1.6028013,3
-0.75196886,0.5923829,0.1831076,1.0779202,0.4039054,1.5132966,2.7052655,0.033204384,2.0605264,-0.7778126,5
1.376877,-0.26300168,-0.09766579,-0.23921922,0.26458904,-0.5216889,1.1379807,-0.056186385,-0.37301695,0.32830045,5
0.52845716,3.608151,1.3331747,0.76630425,-1.8727081,0.19515085,0.30315995,0.24874304,-1.4826016,-1.2652652,6
0.9276669,0.7694838,-1.1250222,-0.30685332,0.42862135,-0.0036754012,1.7274358,-1.118105,0.32809895,-0.5599084,5
0.401816,0.21853307,-0.029621124,-0.16913927,0.53239614,0.4220319,-1.0610821,-0.3371549,-0.06753218,-1.185251,6
0.25462967,3.1088986,0.12325406,0.60886985,0.021719817,-0.21923912,0.503608,-2.0718656,0.5186151,1.4642795,4
1.2842933,0.31226492,-0.5271908,-4.29509,-1.7881602,-2.070173,-0.712023,1.7470713,0.9049894,-2.2937217,2
-0.8194747,1.0037717,-0.18136573,-1.3769569,-1.0519458,-0.04047382,-1.5987409,-0.23043782,-0.28261247,0.85900927,6
0.9818713,-0.25939408,1.3079371,1.5425173,0.16263008,-0.5206295,0.99688727,1.4051354,1.4583035,-0.76207876,5
0.55276793,1.6035519,1.6512678,-0.2774973,-1.8981315,-1.2210379,0.2634518,0.8008807,-0.4228966,2.2607589,6
-0.6387423,1.2139267,-0.9140636,-1.7057523,-1.5838844,0.51840055,1.4465013,-0.19951575,0.46157423,-1.157892,2
-0.28404385,0.12359297,-0.20515543,-0.08850093,0.7172381,0.9928888,1.277751,-0.0078077912,1.403305,-0.9449742,2
-0.29117888,1.0801821,0.10724908,-0.17985171,-0.4809972,0.74923706,-0.09227188,-2.385048,1.0445706,-1.1045176,0
0.33137012,1.0180566,1.2278072,-0.19888979,1.7671518,-1.4640541,1.9878137,0.85206807,1.2304065,0.95852315,5
0.21292502,0.11421954,0.3894949,1.6367035,0.9420041,-1.2225516,1.1365885,0.3146595,0.9266666,-0.39609736,5
-0.8861443,2.869938,-1.291284,1.2766678,0.21457836,-0.9548486,1.2154615,0.25292385,-0.5097372,0.7325332,6
0.855404,3.3027382,1.0945454,0.8073095,-0.6464313,-1.5407465,1.6804695,-0.6039835,1.2607087,-0.7671175,0
-0.16548496,2.237815,-1.2577276,0.3412586,0.7210685,-0.8297273,0.59838533,1.7050819,0.13849026,-0.21826756,5
-0.1210213,0.75031817,0.7197664,-0.38663322,0.14699507,-1.5430441,-1.8547163,0.7260932,-0.04433151,-0.65962684,6
-0.8991594,0.6330746,0.483173,-1.0346786,-0.4793776,0.9975496,-1.3458674,-2.0058486,2.4800353,1.5529451,1
0.67513275,0.1813547,-1.0690168,-0.76482105,-0.27282563,-2.3466034,-3.2009196,-0.55261725,0.25854364,1.5168209,6
-0.9737213,0.13317695,1.1785102,0.61315846,-0.8808436,1.0508323,-0.0057251453,-0.9705229,0.6942594,0.7812332,3
-0.6119692,0.3604071,0.67402565,-0.7788118,0.66079235,-1.7638522,-0.26511642,1.4157411,-0.91771984,-0.35806152,6
0.15719384,0.7647066,-1.5412436,-0.907701,1.9219577,0.012236774,1.84111,0.15427867,-0.5489423,0.013662208,5
0.51292044,2.6673331,0.5776126,0.18489274,0.42166895,3.1654017,-0.7900615,-1.383173,1.7143309,-0.9503832,1
0.93176347,-0.019170363,-0.1689286,-1.7495034,-1.2937696,2.2769535,1.0075558,-0.4639823,-3.6240857,2.202578,5
0.4373547,0.16670704,0.6263798,0.13602701,0.66719323,0.36643326,-0.84358406,1.0719692,1.0267644,-0.86328673,5
-0.22854179,-0.28306848,-0.7848742,1.2211264,2.0123627,0.62845963,-0.049316287,0.78365195,2.7460687,0.38103932,1
0.23296447,-0.12660252,-1.6651865,-1.4206755,-2.736664,0.08854996,-0.7069193,-2.737908,-1.0288813,-0.5302478,0
0.8517584,2.0201766,-0.9806118,-0.010082185,-1.4570763,2.265359,0.06685281,0.9761413,-1.2548839,-1.3136413,2
-0.36011407,0.29927492,-0.029145181,-0.91008323,-0.8390473,0.095267475,0.37894404,-0.44794428,0.30783656,-0.87069285,2
0.023642689,0.0056415247,-0.15946037,-0.2868391,-1.1002002,1.7078261,-0.8508583,-1.0839539,-1.2255985,0.026505053,6
1.5240338,0.100719064,-0.57300425,-0.483532,0.23533791,0.12544888,1.5028783,-0.08637518,0.22973606,-0.7940805,5
0.102834046,1.4629446,-0.04775417,-1.9311639,-1.5736055,-1.1391597,-0.35280734,-2.0882456,0.99913955,-1.6672738,0
0.75966424,0.6060649,1.2854728,-0.34411666,-1.4291832,-0.27566123,0.44303924,-0.56831723,0.7754222,1.4205594,9
-0.76857984,0.9924662,1.1230551,0.41128716,2.722343,0.29677376,1.2079039,2.6630185,1.063371,1.7827569,5
1.0154334,3.8093593,0.8891125,-0.066966295,2.4897494,0.81750226,-0.4627757,-1.2988449,-1.5027943,1.0078691,7
-0.2868677,0.6516331,-1.0540113,-0.87720394,-1.8404629,-1.270322,0.945464,-0.073847055,-0.011288583,-0.7731519,2
-1.1954925,1.6593493,-1.0234741,0.17191768,-0.9436933,-1.5797967,0.09669931,1.7174549,0.5345625,-2.2165155,2
1.363867,4.0109825,-1.3300327,1.2288426,-0.22314829,-1.7132466,1.219965,0.6040002,-1.2074232,2.4052043,5
-0.58046174,1.0330158,-1.2161041,0.31876406,2.431014,0.4136169,-0.69506586,-0.9634884,-0.053263903,2.0851922,1
0.75697815,-0.22583632,-0.91144484,-0.24078006,-0.38124686,-0.92847914,0.29551893,-0.2520588,-1.8758658,0.229783,2
1.3379741,-0.24434902,-0.15821734,-1.0789236,-0.96991634,1.442959,-0.36442503,-2.323881,0.6134524,-0.6592678,0
-0.4503416,0.5522751,-0.97480935,-2.6416466,-1.9805151,0.7989827,-1.4528248,2.1446428,-0.20765078,0.8343015,6
-2.0756986,0.6565876,-1.0042094,-1.5741773,0.11608678,-0.6056411,0.17930952,-0.34594712,-0.06226115,0.6451327,1
0.3135609,0.3865579,0.8618561,0.7315294,-0.6025782,0.3540249,-1.0617564,-0.70908123,-0.03773465,0.44064027,4
0.31436315,-0.3217647,-0.5123175,0.8336523,0.41237262,0.661307,-1.4212059,-0.8179886,0.030429728,0.12040484,0
1.0964499,2.063221,-1.1975963,1.1679913,-1.0365214,1.0980661,-1.4280587,-0.9093075,2.1192255,1.2128549,0
-1.2309699,-0.31591347,-0.1616717,-0.70022464,1.85342,-0.57123494,0.47047737,-0.6049323,1.736647,2.1399128,1
-1.0192953,0.9912991,0.80684865,-0.23344804,0.01986462,0.7058778,0.5236393,2.6038938,1.2322963,0.52417207,5
0.4693972,-0.6988274,-1.5693083,0.83873117,0.30349618,-0.5813482,1.6273029,0.68989515,0.58768225,0.5280845,5
-0.75457895,-0.6188023,1.0558951,-0.5938015,0.71684134,-0.49786353,-0.88845307,0.3941676,0.16485777,1.8090508,3
0.3624244,0.044197895,1.5509363,-1.0864717,-0.11855954,-2.6102614,0.74263805,-1.8269846,0.04244807,1.6396854,9
-0.3392752,1.0410799,-0.21759528,-1.851048,-0.25666663,-0.88286257,-0.5836365,-0.7308179,0.15486075,-0.1526217,2
0.6028387,0.033881903,0.96018773,-0.5144286,0.9516412,-2.3358307,-0.20698845,-0.6614652,-1.5829095,-0.4887116,6
0.18279178,2.6858578,0.23451078,-0.6784457,2.2037761,0.0958222,1.4200431,1.1108248,0.85174954,0.4899396,5
0.742767,0.45278648,-0.7979879,1.1307416,1.7021589,-1.0652707,0.38118657,-1.1354827,0.12272611,2.5253367,5
1.3445361,3.1209006,-0.43425626,-1.4566717,1.6778995,-0.81426126,1.7037522,1.1300336,-0.8644732,2.456852,6
0.52658707,4.315742,-1.0870485,3.6030326,1.7391012,1.0792711,-1.9863024,-0.58384997,-0.056797802,-0.19821776,4
1.3710457,2.4306805,-1.1590221,-0.25912762,0.4260275,-0.5613432,-0.76585704,0.14005792,0.12761429,0.15714774,0
-0.33711955,1.5746684,0.24794692,1.0350227,0.45320132,-1.5724967,-2.0269911,1.2916735,1.7319038,-0.97346616,2
0.12824136,1.429398,0.024294436,-0.73549855,-0.043952167,1.9796816,1.8286012,-1.5624046,-0.31024176,-0.29856578,2
0.424644,0.6828752,-0.18796039,1.0565349,-1.0641549,1.2247798,1.9920976,0.5209036,0.06058705,0.18782416,5
-0.34957933,0.54752916,-0.0844571,-0.8240502,0.26582903,-1.4210025,-0.47612464,-1.9129786,-0.7517943,1.3468742,1
0.73313,2.4917908,-0.45561486,-0.70496786,-1.2637851,-1.0744781,-0.59094656,-1.0525259,0.9863142,0.3656898,0
1.3368393,-0.4330857,0.6807448,-2.571175,-2.0885243,1.1509563,1.776397,-0.82989293,0.9519316,-0.15308818,5
-0.9266858,-0.12053052,0.18657129,0.12522599,-0.17692673,-0.827891,-0.3207345,-0.14326555,2.70703,-2.6292653,1
1.9443207,-0.35658666,1.4954876,1.2764004,1.3417389,1.542559,-0.16355994,-1.9603102,0.07225478,-0.119570605,7
-0.14371312,1.5567209,-0.21688598,-0.57381815,-0.17924684,-0.9566376,-0.016660035,1.5954354,1.922388,-0.52714354,2
0.41498077,0.546289,-0.27590573,-2.1186388,-0.6662177,-0.31926554,-0.28064632,-0.00796926,1.7932181,-0.7676676,1
1.5567315,7.907437,-0.30838042,-0.7227235,0.80692136,0.18321899,-1.6813362,-0.73206234,-2.448038,1.2232692,6
0.10802418,-0.7454309,-0.9392808,-1.4787127,-1.580188,0.40001458,0.5125043,-1.1205062,0.078416675,0.50894177,1
0.4169765,1.3266833,-0.22042014,-0.9736411,0.5092753,-0.5044403,-1.1072791,-1.3814487,0.9919874,-0.8542025,0
1.0035853,1.8254038,0.6458198,-1.209419,1.9496185,0.14552873,0.23885477,0.5490987,0.11290801,1.2205842,7
0.21992946,0.11483042,0.29501313,-0.067698665,-0.9779834,-0.35875404,1.3329337,0.16169688,-0.23033449,0.74432355,5
-0.64226794,1.003514,1.2286735,-1.4119186,2.5264103,-0.48060626,-0.4492125,0.9082797,-0.73851323,1.1939912,6
-0.5036295,0.27052462,0.6227535,0.680128,0.12007788,-1.3596011,1.5134176,1.3109257,0.74169374,-0.32733664,5
-0.2101064,1.631536,0.24553251,0.28290862,1.2803535,1.077953,-0.49318546,-0.8720725,-1.3221815,-1.2274337,6
0.5688478,1.6066194,1.7270424,0.45768276,0.041508913,3.1506484,0.15980673,-0.81620175,2.3607068,0.8312088,1
-0.17454213,1.2909739,1.3724198,-0.08556257,-0.5252275,-0.19955637,-0.06505257,0.7486859,-1.8431134,-0.8357997,6
1.2685055,1.0239177,0.29695103,-3.0721688,-1.8340844,0.22668426,1.201728,-0.5985657,-0.85054624,-1.6264887,2
-0.59506357,0.39156687,0.68761945,0.1946947,0.4831601,-0.9110126,1.7478179,-1.056663,1.0227077,-1.8103025,0
-0.8532318,0.7419386,-0.6337655,-0.885304,1.6747687,-2.1917539,-0.8105487,-0.20058309,0.06370103,1.109647,1
-1.1989,0.684901,-0.30265915,-0.36968356,-2.4516227,-2.4978619,0.17985642,-1.0687337,-0.36978415,-0.9478,0
-1.6636237,-0.16800147,1.0968479,-0.42701626,-0.25921348,-0.4369649,0.25910163,-0.047659352,-0.368503,2.0727592,1
-1.4025155,-0.18842684,1.235381,-0.55821764,0.970372,-0.20410226,0.18285595,0.47516406,1.7538933,-0.4078073,1
0.6794212,0.16480091,1.5891598,-1.0027543,0.92964506,-1.6740292,0.5227707,0.29514426,-1.3597476,-0.14029334,6
0.86670274,-0.971019,0.5263662,-0.36428654,0.77867156,-0.16878061,2.8372629,-0.27081448,-1.7345383,0.48089167,5
0.14444226,0.2961336,0.87566984,4.668657,-2.7691123,-1.2554661,-1.1412587,2.1464925,-0.57229984,0.047819816,5
-0.9187691,1.2298009,0.5026491,-0.52905124,0.7647542,1.6415132,0.41309103,1.11607,0.8979648,-0.9962547,2
-1.5013243,-0.36688077,-0.47166234,0.51096046,-0.76082224,0.0028456599,-0.7363212,-0.88283503,0.6137225,0.19554758,6
-1.0498924,1.5182915,0.22844487,-0.042817097,-0.6387962,-0.5277838,-1.6412106,-0.6289084,-2.266659,-2.1041353,6
-1.3503852,0.93243665,-0.7870539,-0.6627614,1.3892155,-1.7251945,0.5162973,-1.0738429,0.26255465,-0.5985497,7
0.7882505,0.025446534,-0.39667898,-0.23797287,0.48001936,1.2003388,1.315371,-0.414051,-1.1928096,3.1077714,5
0.73361397,0.08745001,0.033759117,-1.5922172,-2.301433,1.3762976,-0.25441512,0.54711443,1.9590745,-0.072568804,1
-1.3554398,0.74234056,-1.1210538,-0.892594,-0.051532775,-0.032450676,-0.019123733,-0.5987189,1.1338458,1.069639,1
-0.18313068,2.6443918,0.65872836,0.15878667,0.7505642,1.0388854,-0.6447211,-0.63646436,0.7878301,0.22853692,1
0.78053725,0.8517534,-0.88574344,0.4833841,0.3426098,0.50364184,-0.9080183,0.3814789,0.70493436,-0.3673996,5
-1.0394393,0.4622837,-1.2843074,-0.48081237,-0.25952077,0.1791147,0.2201768,0.59984803,0.0052660108,-1.1705294,2
-0.9259757,1.2292886,0.82361645,-1.2256992,-0.39369544,-0.020370394,2.7243726,0.22593608,0.8445637,-0.07862425,5
0.3501937,3.6325188,-1.2177796,0.17089874,0.18615404,0.12844825,0.3980901,-1.0493609,1.1093367,-2.1482418,2
-0.85661274,-0.1421755,-0.9946118,0.0597699,1.0794973,-0.7410467,0.45097464,1.7834842,-1.2396209,2.5608134,6
-0.3730957,2.9843347,-1.2598834,-1.1132596,-0.69368905,-0.8596456,-0.6208595,-0.7203183,-0.4070239,-0.024200857,2
0.30036175,0.92062706,0.07753152,-0.43519524,0.29753768,1.373427,0.4838488,-1.4951411,0.7681776,-0.4914567,1
0.8304075,0.37314564,1.3830624,0.7186793,-1.7081289,1.1080513,2.2157922,-0.012095094,0.20150802,-1.6849861,5
-0.69291687,-0.41066164,0.51047766,0.81163144,-1.1818488,1.084033,1.3169807,0.27330524,0.85814816,0.21378423,5
-0.014950797,1.2957999,-0.44079846,0.53715307,-1.2991359,-0.16583669,-0.5620081,-0.49848983,-1.1282803,0.1399349,2
-0.69133866,2.0018477,-0.062544495,0.8843436,-0.7528984,-2.054717,-2.4676871,0.08573905,-1.1534448,1.6950653,6
-1.2844138,0.4132249,-0.0363006,-0.48219442,1.6080546,0.91023266,0.83399117,-1.3501648,0.85878694,1.0306008,1
-1.2587534,0.69546217,-0.7063135,-0.9207992,0.6814866,-0.2554,0.9956869,0.06088409,-1.1507342,-0.7393301,2
-0.5837369,1.3586044,0.16048628,0.61828417,0.89265597,0.16176324,0.4607982,-0.55191886,-2.4512005,1.3738966,6
-1.0153319,0.156032,1.4160354,1.2607937,-0.009220988,0.5718315,0.5661576,-0.68509036,0.9249438,-0.6213859,5
-0.9499475,0.6895664,-1.7571514,-0.10530147,1.92399,1.204688,1.5706663,-0.89819294,-2.0382347,0.1801214,1
0.17521274,-0.13627183,0.061958045,-2.0064468,1.1664623,-2.1713336,-1.2613527,-0.59595025,0.005130619,-1.1198497,1
1.3051304,0.48160893,-0.35461646,-0.20215628,0.38719434,-1.0395682,-1.1039985,2.2923176,-1.6858134,0.05871141,6
-0.6434848,1.1415485,-0.5113369,-0.036198318,-0.17575167,0.6248437,-1.6197875,-1.1677847,-0.9334651,-0.24444196,6
-0.7227627,0.629975,0.8382234,1.0990715,-1.2157891,1.616019,-1.7260776,0.5261075,0.58588517,0.18586934,3
-0.128344,1.012618,-0.5599943,0.12771718,0.97630346,-1.7153039,-0.57985735,-0.9694466,-0.68890923,0.24409372,2
-1.0025405,1.6040986,0.5895716,-1.8037537,-0.88873696,1.8825963,-1.0875002,-0.26913652,0.47337532,-0.28349257,1
1.685542,0.38040495,-0.68207383,0.6885351,0.6886265,-0.8598281,-2.111805,-0.21403006,1.3579295,-0.62670726,0
0.15438616,0.24178691,1.1917865,-0.22838604,0.38132745,0.6559902,-1.5171489,0.7882591,0.9062751,-0.71246433,3
0.35720244,0.16442052,-0.7889915,-1.0409861,-0.040559083,1.8516908,-1.286714,1.0835541,-0.7595718,-0.7391863,6
0.93639326,0.93269944,-0.37888625,-0.022131741,1.3339968,-1.0531585,0.8156562,-1.3132976,1.4823334,-0.6789006,5
1.2755291,3.963467,-0.68778133,0.852262,0.7169976,-0.6787238,0.18534487,0.7133467,-0.28323475,0.29876962,6
-1.0976276,0.10582807,1.0106481,-0.97010547,-1.0901867,-1.2256452,-0.96732044,-1.2238169,1.1491551,2.737165,6
-0.80857855,0.5616454,0.6469478,-0.7907752,1.510928,1.4669095,-1.4250566,1.326598,-1.938844,0.45063403,6
-0.85341644,-0.21691799,1.0733521,0.20459166,0.02446255,-2.3836186,0.5917913,0.45485497,1.0255642,0.5239428,0
-1.4316144,0.6918419,1.3701015,0.37129736,-1.3121288,-1.410587,-0.3676789,-0.93165505,-0.9072572,-1.1726922,6
-0.6352196,-1.0741892,1.419589,0.4280916,0.8273853,1.0370017,1.3081425,1.2605804,-1.8649439,-1.153097,6
-0.61968064,-0.26214755,0.8026262,-0.04915306,0.12849963,0.12353951,0.5606327,0.051328063,-2.6970086,-0.0886701,6
0.27587664,0.7483086,-0.99332565,1.5690871,-0.91832054,0.41211522,-1.0785226,-0.1522156,-1.7195032,0.530367,0
-0.29570618,-0.1658631,0.04431212,-0.84875214,0.8862316,1.8930924,-1.3271888,0.8628874,-0.6202071,-0.35039887,5
1.6343917,0.07545513,-0.18990926,1.7083969,0.37820983,0.47837937,3.0218818,0.3806309,-1.3789771,-0.78646064,5
-1.0686703,0.48164672,-0.57960093,0.2250238,-0.77714205,1.177325,-1.447401,-0.92646307,1.5893818,-1.8428397,1
2.2065792,0.25049767,0.15978149,-1.7179304,-1.7474717,-0.82610404,-1.0381693,-0.53478086,-2.66814,0.3619722,6
0.07846921,0.8855408,0.12183231,0.65870804,1.4961681,-2.7728176,1.062571,-0.35904303,0.84995687,0.84531313,0
0.1821397,-0.4853636,-0.119336605,0.8138393,1.3217764,0.9016957,1.4497311,-0.74763453,0.20462483,-0.8123885,5
0.9491169,-0.6342589,0.80316937,-0.06761512,-1.1769475,1.3980763,1.2878038,0.4789352,-1.1615832,1.4269923,5
-1.3702598,1.9438283,0.14668852,-0.3302264,0.9785603,-0.4387471,0.42817518,0.60640246,-1.2938635,1.6178815,6
-0.7701535,0.5374432,0.81757975,1.5118947,-0.6326555,0.84188557,1.2414867,-0.4131843,0.12062931,0.6439302,0
0.16143215,0.33443454,1.5340102,-0.6222528,1.8522804,2.210608,1.2316957,0.6256168,2.2958395,0.2016912,5
-0.76406085,1.6266377,0.5159914,-0.49915224,-2.3384087,-2.268269,-1.4132535,1.3215986,-1.479969,1.2900739,6
0.5131666,2.4616578,0.7355888,1.0092454,-0.5749144,0.29046333,-0.49399483,-0.8409583,-0.5450281,-1.2230405,4
0.5978464,0.089395285,0.73776597,-0.05283889,-1.7642804,-0.14677358,-0.03655052,1.2632711,0.005230963,-0.048520923,6
0.21144122,-0.94227654,-0.58344615,0.7782251,-0.8379386,1.0990984,1.5870727,-0.35660246,-1.6602379,0.87651235,5
0.0571813,1.0501475,-0.28227353,-0.08944057,1.491886,0.31248295,0.004065275,-1.2984991,4.170089,0.25934988,1
-0.29674333,0.98624635,1.0524223,1.0508459,-0.060208082,-0.5499551,-0.6240094,1.3049961,0.51624984,2.1567569,6
-0.6535703,1.0505122,-1.1146983,0.50396615,1.5639799,0.4996642,-0.13598892,2.0025334,1.1717525,1.4343834,5
1.0136398,2.75858,0.69293356,2.144446,2.389792,1.262821,-0.40624824,-0.6475259,0.3971304,0.4364332,5
2.026251,0.067716554,1.1149038,-0.09032611,0.6018597,1.5040616,1.5377767,-1.9371083,1.9848218,-1.1346837,5
0.8429321,0.9970222,0.12841773,0.82578933,0.09384887,0.38758856,-1.3567053,0.03587663,-1.4023535,1.2348962,6
-1.3293253,4.059469,-0.7521052,-0.2984073,-0.27127033,-1.9595091,-1.0360668,0.55763894,-1.0182298,0.32928628,6
0.84334725,0.009076707,0.7268773,2.0273972,0.8692308,-0.3400344,1.1967129,0.055756573,-0.5560783,0.68534863,5
-1.2868583,-0.6304389,1.6840694,0.32373548,0.21180195,0.30690554,2.2328827,-0.8411214,0.4225459,-1.3888521,5
-0.21214879,0.13167234,-0.72637546,-0.0035592914,1.4910681,0.6363403,-0.61079985,2.022206,-0.69212174,-1.7358942,5
0.2616946,0.16103126,-1.2531828,0.81267256,-0.29968965,0.41593152,0.39112338,0.8228915,1.2890245,-0.07455599,5
-1.054724,-0.3897214,0.53643167,0.17498624,0.032604188,0.3801729,-0.5968263,-0.6605068,1.9971415,-0.87561524,1
0.9183961,-0.1342046,-0.95824206,0.5476398,0.9286992,0.065950096,1.4614286,0.87645894,0.8889652,-0.27342445,5
0.053865016,0.110220045,0.3872509,0.0031620264,0.34862736,2.6226783,0.39022452,-0.60507065,-0.24568367,-0.70613223,5
-0.9086034,0.6719521,0.8146065,-1.0570631,-1.6276512,1.2473445,3.5689301,1.6852336,-0.25862807,-0.79175276,5
1.0577238,1.5067184,-0.39193475,-0.973341,-1.1381354,-1.2708639,0.071234524,0.3558284,-1.325851,1.941642,6
-1.3065875,-0.6576489,-0.62255186,-0.052406825,0.42935944,-1.1253618,0.3630374,0.61864525,-1.0603458,-0.5245639,0
0.2592979,0.3509679,0.5686243,-0.9421391,-0.9244753,-0.12559795,0.34524065,-2.4664462,-1.7878338,0.461615,7
1.369401,1.3831854,1.3383298,-1.2231739,-2.5186496,0.68457454,-0.6069937,0.03240204,1.4826449,0.14252469,6
-2.1178691,0.085160196,0.87333995,-1.4934471,-1.368589,0.86888224,-0.47592545,-1.066963,-1.1122074,-0.8373297,6
0.7753823,1.5159845,-0.86380786,0.050165564,0.6103235,1.9110308,-0.9593954,-0.29450834,0.36171004,-0.7180455,5
1.6552144,-0.008567661,0.6813507,0.060941473,0.2968283,-0.095086336,0.1327365,1.241358,0.90673673,0.021853149,5
-0.67873913,1.2535944,0.8007753,1.0007583,0.32837385,2.0988011,1.0152899,1.2412863,-0.30196205,-0.33148736,5
-0.4280029,1.2767916,0.64686406,-0.23661129,0.03795725,0.003758192,-0.41742173,-0.836043,-0.64056796,-0.5039174,6
-0.27369544,0.19050425,0.60670555,-2.780556,-2.5273142,-1.274973,0.99857396,-0.29041356,-0.2671759,-1.2841499,2
0.7230624,0.30761236,0.888479,0.55144906,-0.45138752,-0.95919514,0.85184455,-0.3274347,2.1136773,1.2247977,0
-0.28118336,0.5763004,0.4962197,1.33026,0.53872585,-2.0887432,-0.45614052,0.3688956,1.738373,1.1284908,0
0.1990571,-1.0068277,0.19832577,-0.5206966,0.734823,-1.3154297,-0.53287816,-0.28406549,3.1491587,-1.8254485,1
-0.9258001,-0.42562258,-0.34850794,0.3460508,0.102112204,-0.58219033,2.7657545,0.45411694,0.8107222,-0.5737583,5
1.1014531,0.4482093,0.77709025,0.26410258,1.3406651,-0.6010773,-0.3793436,-0.4903798,0.8013594,0.44002345,9
0.4353869,0.86049986,0.23096797,0.7257278,1.5656043,0.21494949,-0.070304394,-1.3331914,0.43462512,0.5236391,7
0.25116068,3.0270479,1.2852547,0.21484001,-0.12482246,-0.9034133,-0.23879786,1.6210978,-1.5954716,1.1404423,6
-1.3633512,0.9618614,1.2992218,-0.7703841,-0.33040977,-0.0714176,0.9143309,-0.32532504,-0.48215836,1.043836,6
1.7559398,-0.27049693,0.18147433,-1.9634768,-1.1193261,1.1187055,0.057258397,-0.9399723,-1.2557602,-1.318798,5
-0.50388277,0.123347126,0.8636141,0.44782692,-1.352394,-0.48372477,0.5745606,0.8438531,0.5735974,-0.21217933,6
-0.0798192,-0.027516512,0.8658747,0.37423927,0.1929085,1.2921667,0.35271192,-0.2589221,0.36562505,-0.5205148,5
-0.4829071,1.0728223,-0.50267196,2.1269495,-0.09576821,-0.83055764,-1.8922555,0.6140273,-1.3976468,-1.2933397,0
-1.2974317,0.32454562,-0.45881277,0.55341125,-0.48715657,-1.0552591,-0.35403305,-0.9449642,0.46423545,0.46902138,0
0.073759735,0.35411504,-1.3408794,-1.1804415,-0.5906983,-0.4363513,-1.3347116,-1.3315601,1.1720438,1.5957468,1
0.2462213,5.568358,-0.4496475,-1.1173921,0.57957953,1.6050957,0.5713494,0.07372549,-0.65011847,0.10417956,6
